	NAME	LATITUDE	LONGITUDE
27022	ST CATHERINE OF SIENA SCHOOL	41.701863636	-83.569345455
27023	ST PIUS X ELEMENTARY SCHOOL	41.682636364	-83.615118182
27024	ROSARY CATHEDRAL SCHOOL	41.671855025	-83.556663806
27025	FIRST ST JOHN DAYSCHOOL	41.651272727	-83.490263636
27026	YOUNGSTOWN CHRISTIAN SCHOOL	41.05472	-80.657431
27027	WILLOW CREEK LEARNING CENTER	40.988003	-80.682332
27028	ST JOSEPH-IMMACULATE HEART OF MARY SCHOOL	41.104915125	-80.732823207
27029	ST MARY SCHOOL	40.5922	-83.13014735
27030	MARION CATHOLIC JR SR HIGH SCHOOL	40.579616674	-83.106090357
27031	ST AMBROSE SCHOOL	41.249818178	-81.840398257
27032	ST MARK LUTHERAN SCHOOL	41.239541261	-81.808609936
27033	ST FRANCIS XAVIER SCHOOL	41.137491779	-81.8535675
27034	IMMACULATE CONCEPTION SCHOOL	39.734376885	-84.139890426
27035	ST ANTHONY ELEMENTARY SCHOOL	39.748511379	-84.153749905
27036	BISHOP LEIBOLD SCHOOL	39.655491576	-84.222784133
27037	NICHOLAS-LIBERTY SCHOOL	39.733120261	-84.283810501
27038	ALEXANDRIA MONTESSORI	39.704344839	-84.12144806
27039	DOMINION ACADEMY	39.772937162	-84.198612969
27040	CREATIVE LEARNING CENTER	39.858329165	-84.211950128
27041	CAROUSEL HOUSE SCHOOL	39.667377969	-84.16133503
27042	CALVARY CHRISTIAN SCHOOL	39.624397	-84.255631
27043	MONTESSORI CHILDREN'S CENTER	39.802444	-84.10477
27044	FIRST SCHOOL	39.633842	-84.187855
27045	BISHOP ROSECRANS HIGH SCHOOL	39.939170788	-81.997415354
27046	ZANESVILLE CHRISTIAN SCHOOL	39.92683051	-81.971364653
27047	MANSFIELD SDA SCHOOL	40.727989491	-82.550507747
27048	ST MARY'S SCHOOL	40.882981818	-82.667881818
27049	ST JOSEPH SCHOOL	41.346795945	-83.119385835
27050	ST JOSEPH CENTRAL CATHOLIC HIGH SCHOOL	41.346959845	-83.118866562
27051	ST WENDELIN CATHOLIC SCHOOL	41.159871414	-83.416738556
27052	CHRISTIAN ACADEMY SCHOOLS	40.302248774	-84.165752449
27053	WEAVER CDC AT MALONE UNIVERSITY	40.827639354	-81.385015884
27054	CANTON COUNTRY DAY SCHOOL	40.834077662	-81.403357902
27055	ST JOSEPH SCHOOL	40.799528598	-81.402360692
27056	NORTH AKRON CATHOLIC SCHOOL	41.106442292	-81.477412301
27057	LE CHAPERON ROUGE	41.212749857	-81.439472788
27058	ACADEMY FOR YOUNG CHILDREN TLC	41.236811	-81.43593
27059	KIDS COUNTRY STOW	41.198180076	-81.456246
27060	CUYAHOGA VALLEY CHRISTIAN ACADEMY	41.196375643	-81.49208
27061	OLD TRAIL SCHOOL	41.185724545	-81.588581
27062	CORNERSTONE COMMUNITY SCHOOL	41.182928517	-81.4269855
27063	SPRING GARDEN WALDORF SCHOOL	41.083844772	-81.6169805
27064	ST STEPHEN ELEMENTARY SCHOOL	41.179480376	-80.767894341
27065	IMMACULATE CONCEPTION SCHOOL	40.393740946	-81.335969801
27066	TUSCARAWAS CENTRAL CATHOLIC JR/SR HIGH SCHOOL	40.50039264	-81.437760471
27067	ST PAUL LUTHERAN SCHOOL	40.115379255	-83.391297807
27068	TRINITY LUTHERAN SCHOOL	40.23434686	-83.36428876
27069	KING OF KINGS LUTHERAN EARLY CHILDHOOD EDUCATION	39.320729875	-84.287460523
27070	COZADDALE BAPTIST ACADEMY	39.2715713	-84.156385
27071	MONTESSORI SCHOOL OF WOOSTER OHIO	40.823863478	-81.939226538
27072	CENTRAL CHRISTIAN SCHOOL	40.751135727	-81.743443052
27073	ST PATRICK CATHOLIC SCHOOL	41.468059247	-84.556657892
27074	ISLAMIC SCHOOL OF GREATER TOLEDO	41.528176087	-83.618505631
27075	MONTESSORI SCHOOL OF BOWLING GREEN	41.365548665	-83.656540143
27076	ST ROSE ELEMENTARY SCHOOL	41.561481818	-83.627481818
27077	ST PETER ELEMENTARY SCHOOL	40.830557055	-83.285155221
27078	VICTORY LIFE ACADEMY	34.005744338	-96.411409287
27079	ARDMORE CHRISTIAN SCHOOL	34.184811642	-97.147015826
27080	VERITAS CLASSICAL ACADEMY	35.227903364	-97.444193986
27081	ST JOHNS LUTHERAN SCHOOL	35.348006743	-97.51124883
27082	COMMUNITY CHRISTIAN SCHOOL	35.252958321	-97.486449254
27083	MOORE CHRISTIAN SCHOOL	35.345309091	-97.476809091
27084	SOUTHWEST CHRISTIAN ACADEMY	35.331408645	-97.510264787
27085	BLUE EAGLE CHRISTIAN ACADEMY	35.194809091	-97.4239
27086	LAWTON CHRISTIAN SCHOOL	34.624340019	-98.528678284
27087	EAGLE POINT CHRISTIAN ACADEMY	35.991462385	-96.116834433
27088	EPWORTH CHRISTIAN SCHOOL	35.048051245	-97.937226978
27089	ST MARY'S CATHOLIC SCHOOL	36.700007886	-97.075834595
27090	PONCA CITY CHRISTIAN ACADEMY	36.717028211	-97.060709374
27091	FAITH CHRISTIAN SCHOOL	34.506709764	-96.983894739
27092	ST EUGENE CATHOLIC SCHOOL	35.579558252	-97.557549298
27093	DESTINY CHRISTIAN SCHOOL	35.43628857	-97.448616877
27094	CHRISTIAN HERITAGE ACADEMY	35.437125	-97.438753
27095	OKLAHOMA CHRISTIAN ACADEMY	35.647357403	-97.465737621
27096	OKC MONTESSORI	35.565356033	-97.565516976
27097	BETHANY CHRISTIAN ACADEMY	35.493409	-97.630511
27098	OKLAHOMA ACADEMY	35.534124	-97.202204
27099	WINDSOR HILLS BAPTIST SCHOOLS	35.493365	-97.613602
27100	SNU SCHOOL FOR CHILDREN	35.512141	-97.631052
27101	SPENCER ROAD CHRISTIAN SCHOOL	35.495933951	-97.379068626
27102	HARVEST LIFE SCHOOL	35.450247657	-97.36796005
27103	PROVIDENCE HALL	35.617208122	-97.530535563
27104	ST ELIZABETH ANN SETON	35.64484	-97.478225
27105	GETHSEMANE LUTHERAN SCHOOL	35.551236364	-97.664009091
27106	ROSARY SCHOOL	35.489163636	-97.543754545
27107	VILLA TERESA SCHOOL	35.480281818	-97.523154545
27108	FAMILY OF FAITH CHRISTIAN SCHOOL	35.46240587	-96.90141087
27109	STS PETER & PAUL CATHOLIC SCHOOL	36.175835285	-95.902580366
27110	SOUTHPARK CHRISTIAN SCHOOL	36.104603	-95.856794
27111	MISS HELEN'S PRIVATE SCHOOL	36.092145	-95.868508
27112	MORIAH CHRISTIAN ACADEMY	36.103417685	-96.103696551
27113	REJOICE CHRISTIAN SCHOOL	36.308855457	-95.823676205
27114	COUNCIL OAKS LEARNING CAMPUS	36.03181	-95.811798
27115	BISHOP KELLEY HIGH SCHOOL	36.105506042	-95.912549
27116	METRO CHRISTIAN ACADEMY	36.069823465	-95.967082
27117	ORAL ROBERTS UNIVERSITY EACADEMY	36.050896928	-95.9522075
27118	AMERICAN CHRISTIAN SCHOOL OF BARTLESVILLE	36.670538481	-95.936221916
27119	WESTERN OKLAHOMA CHRISTIAN SCHOOL	35.465757877	-98.994130836
27120	CORN BIBLE ACADEMY	35.379914918	-98.780233661
27121	GOOD SAMARITAN SCHOOL	44.571105613	-123.289142842
27122	KINDERCARE LEARNING CENTER	45.43395053	-122.702909726
27123	LEARNING TREE DAY SCHOOL OF OAK GROVE	45.41341582	-122.628476018
27124	KING'S ACADEMY CHRISTIAN SCHOOL	45.358086774	-122.597302214
27125	TRINITY LUTHERAN SCHOOL	45.308250707	-122.537880871
27126	WEST LINN MONTESSORI SCHOOL	45.369279398	-122.619252587
27127	WEST LAKE MONTESSORI SCHOOL	45.409542998	-122.740357174
27128	COLUMBIA ACADEMY	45.386455302	-122.639967641
27129	KINDERCARE LEARNING CENTER #965	45.391723919	-122.645471339
27130	CHRIST THE VINE EARLY CHILDHOOD CENTER	45.413777996	-122.471214307
27131	BEAUTIFUL SAVIOR LUTHERAN PRESCHOOL & KDGN	45.451815167	-122.567497687
27132	CARVER SCHOOL	45.396649556	-122.497636152
27133	FIRE MOUNTAIN SCHOOL	45.779697312	-123.963556903
27134	NORTH COAST CHRISTIAN SCHOOL	46.198787458	-123.946375562
27135	CROOK COUNTY CHRISTIAN SCHOOL	44.294311387	-120.847794642
27136	MORNING STAR CHRISTIAN SCHOOL	43.988960307	-121.33904318
27137	COBB STREET SCHOOL	43.225062141	-123.35060671
27138	MILO ADVENTIST ELEMENTARY SCHOOL	42.934684261	-123.033554986
27139	NEXT DOOR KLAHRE HOUSE SCHOOL	45.703742771	-121.52210792
27140	MUSTARD SEED SCHOOL	42.438795022	-123.168133028
27141	PILOT ROCK CHRISTIAN SCHOOL	42.201308171	-122.711821253
27142	LITHIA SPRINGS SCHOOL	42.180056858	-122.668673931
27143	BRIGHTON ACADEMY	42.449376444	-123.319923869
27144	COMMUNITY CHRISTIAN ACADEMY	42.166844588	-123.644725535
27145	KLAMATH-LAKE CO YOUTH RANCH	42.284095	-121.44535
27146	HOSANNA CHRISTIAN SCHOOL	42.180152831	-121.731801374
27147	INTEGRAL YOUTH SERVICES STEP-THRU SCHOOL	42.227252159	-121.779911254
27148	TINY HOPEFULS DAYCARE	42.206063099	-121.723205484
27149	MISS MUFFETT'S LEARNING CENTER	42.201454802	-121.747798291
27150	EUGENE WALDORF SCHOOL	44.02466323	-123.11391789
27151	CHILDRENS CHOICE MONTESSORI SCHOOL-MAIN ST	44.045217637	-122.94491148
27152	KENSINGTON SCHOOL	44.084347585	-123.067102491
27153	FERN RIDGE CHILD DEVELOPMENT CENTER	44.05577089	-123.339563899
27154	MCKENZIE RIVER CHRISTIAN SCHOOL	44.148178451	-122.573914794
27155	CRESWELL CHRISTIAN SCHOOL	43.912077279	-123.024682207
27156	EUGENE CHRISTIAN SCHOOL	44.006262167	-123.076334433
27157	NEWPORT MONTESSORI	44.637617159	-124.032195682
27158	CIRCLE OF FRIEND LEARNING CENTER	44.628305887	-123.106127427
27159	LITTLE PROMISES CHILDREN'S PROGRAM	44.41314275	-122.738648075
27160	CSC LEBANON LEARNING OPPORTUNITIES CENTER	44.517944968	-122.90225676
27161	SANTIAM CROSSING	44.685756108	-122.647817496
27162	ST MARY ELEMENTARY SCHOOL	44.631374862	-123.105763397
27163	FIRST UNITED METHODIST EARLY LEARNING CENTER	44.616288461	-123.116939842
27164	BUTTERCUP HILL	44.889866388	-123.036191978
27165	ST JOHNS LUTHERAN SCHOOL	44.937234994	-123.02432114
27166	LOLLIPOP TREE LEARNING CENTER	44.973172404	-123.021812073
27167	KINDERCARE LEARNING CENTERS IN	44.897290567	-123.036293195
27168	GRACE ACADEMY	44.978095124	-122.983904922
27169	STAYTON CHRISTIAN SCHOOL	44.800991546	-122.793729775
27170	MONTESSORI DISCOVERY	44.920318182	-123.033390909
27171	HERITAGE SCHOOL	44.940209364	-123.0336362
27172	SALEM CHRISTIAN DAY SCHOOL	44.948145161	-123.016680729
27173	CHEMEKETA CHILD DEVELOPMENT CENTER	44.979260016	-122.977057856
27174	LENTS EDUCATION CENTER	45.479352926	-122.612149385
27175	OPEN MEADOW HIGH SCHOOL	45.582601	-122.748515
27176	OPEN MEADOW MIDDLE SCHOOL	45.577841367	-122.699500071
27177	CEDARWOOD WALDORF SCHOOL	45.501063965	-122.679468033
27178	PORTLAND LUTHERAN SCHOOL	45.516405953	-122.474899906
27179	STEPPING STONE DAY SCHOOL CENTER	45.495476335	-122.446545408
27180	PORTLAND YOUTH BUILDERS	45.487609963	-122.568140022
27181	GREATER PORTLAND CHRISTIAN ACADEMY	45.512956108	-122.480115958
27182	FAITHFUL SAVIOR COMMUNITY SCHOOL	45.553149841	-122.547999569
27183	SHINING STAR WALDORF SCHOOL	45.555265184	-122.659329658
27184	WEST HILLS LEARNING CENTER	45.471242722	-122.70806688
27185	MOUNT HOOD CHRISTIAN CENTER PRE & PRIMARY SCHOOL	45.479220775	-122.400638224
27186	NEW DAY ANANDA MARGA SCHOOL OF PORTLAND	45.503542	-122.647396
27187	ASCENSION EARLY CHILDHOOD ED CENTER	45.512226495	-122.475191911
27188	CROSSROADS CHRISTIAN SCHOOL	45.540323424	-122.558602175
27189	PORTLAND ADVENTIST ELEMENTARY SCHOOL	45.496808253	-122.4728135
27190	WEST VALLEY CHRISTIAN SCHOOL	45.057846208	-123.599357677
27191	HERMISTON CHRISTIAN CENTER & SCHOOL	45.834158413	-119.322824138
27192	HARRIS JUNIOR ACADEMY	45.658182609	-118.81887131
27193	GRANDE RONDE ACADEMY	45.334978004	-118.060082215
27194	HEIDI HO KINDERGARTEN & PRESCHOOL	45.326853595	-118.094757295
27195	COVENANT CHRISTIAN ACADEMY	45.587926264	-121.15249382
27196	ST MARYS ACADEMY	45.602282248	-121.20234241
27197	ST MATTHEW CATHOLIC SCHOOL	45.517922168	-122.987573579
27198	VALLEY CATHOLIC SCHOOL	45.487919752	-122.827453088
27199	FRENCH AMERICAN INTERNATIONAL SCHOOL	45.528585812	-122.764093605
27200	LIFE CHRISTIAN SCHOOL	45.479782296	-122.894936649
27201	SHERWOOD CHRISTIAN MONTESSORI SCHOOL	45.349049449	-122.835577283
27202	CHILDREN'S VILLAGE DAY SCHOOL	45.423851505	-122.784050559
27203	YMCA - AMBER GLENN	45.535275178	-122.88419994
27204	BRIGHT HORIZONS CHILDRENS LEARNING CENTER	45.51216688	-122.833523416
27205	ST PAUL LUTHERAN SCHOOL	45.370818626	-122.85627825
27206	ST JOHN THE BAPTIST SCHOOL	40.095801851	-79.5911725
27207	POETRY COMMUNITY CHRISTIAN SCHOOL	32.823594707	-96.247090478
27208	ST JOSEPH SCHOOL	39.970578756	-76.667875417
27209	CHRISTIAN LIFE ACADEMY	27.499745	-97.845992
27210	ST ROSE OF LIMA SCHOOL	39.93014696	-76.858831197
27211	CENTRAL PRESBYTERIAN DAY SCHOOL	33.659574806	-95.553948342
27212	PARADISE SCHOOL FOR BOYS	39.899537077	-76.970876636
27213	GREAT BEGINNINGS	30.071561943	-94.798073993
27214	KIDDIE ACADEMY	39.770951848	-76.674538178
27215	SMALL STEPS DAYCARE SCHOOL SOUTH	39.908517462	-76.680157453
27216	THE SHEPHERD'S FOLD	39.816856944	-76.967525268
27217	SHREWSBURY DUNKARD BRETHREN SCHOOL	39.819089917	-76.66948949
27218	NEW FREEDOM CHRISTIAN SCHOOL	39.740957419	-76.686654476
27219	ST PATRICK SCHOOL	39.958180905	-76.727379333
27220	YORK CATHOLIC HIGH SCHOOL	39.955334137	-76.711497472
27221	THE EARLY LEARNING CENTER	39.987782651	-76.738086957
27222	ROLLING RIDGE SCHOOL	39.793903441	-76.34751554
27223	OUR LADY OF FATIMA HIGH SCHOOL	41.74622149	-71.275070253
27224	OUR LADY OF MERCY REGIONAL SCHOOL	41.654544191	-71.457145553
27225	THE VILLAGE LOWER SCHOOL	41.63517425	-71.492861378
27226	BUTTONWOODS SCHOOL FOR YOUNG CHILDREN	41.698026752	-71.429507212
27227	THE STORK'S NEST CHILD ACADEMY - WARWICK	41.710629355	-71.499683218
27228	TENDER HEARTS CC & LEARNING CENTER	41.722350356	-71.446034994
27229	FIRST BAPTIST CHRISTIAN SCHOOL	41.684635334	-71.473766855
27230	TIDES SCHOOL	41.701285267	-71.528291636
27231	ACADEMY FOR LITTLE CHILDREN	41.670103293	-71.503613802
27232	FR JOHN J DOYLE SCHOOL	41.682908432	-71.576465914
27233	WESTBAY CHILDREN'S CENTER	41.738136545	-71.410353429
27234	CLUNY SCHOOL	41.463644543	-71.331474844
27235	ST GEORGE'S SCHOOL	41.48943395	-71.271524175
27236	ST CECILIA SCHOOL	41.887838822	-71.353268643
27237	ST ELIZABETH ANN SETON ACADEMY	41.889489209	-71.401399836
27238	ST ROCCO SCHOOL	41.797086421	-71.483663214
27239	ST RAPHAEL ACADEMY	41.876919758	-71.376388888
27240	WHEELER SCHOOL	41.829119737	-71.398380046
27241	BRADLEY SCHOOL-EAST PROVIDENCE	41.792462382	-71.367299078
27242	ELMWOOD COMMUNITY SCHOOL	41.790493976	-71.422369453
27243	VALLEY COMMUNITY SCHOOL & VALLEY DAY PROGRAM	41.880979752	-71.382157731
27244	HENRY BARNARD SCHOOL AT RI COLLEGE	41.842318273	-71.454131025
27245	BISHOP MCVINNEY ELEMENTARY SCHOOL	41.801874702	-71.415248885
27246	FR HOLLAND CATHOLIC SCHOOL	41.960063727	-71.705428411
27247	DARLINGTON EARLY CHILDHOOD CENTER	41.874971865	-71.354649684
27248	TIDES SCHOOL	41.881664628	-71.391485292
27249	VALLEY COMMUNITY SCHOOL	41.775820031	-71.437055088
27250	ACTION BASED ENTERPRISES SCHOOL	42.001217651	-71.515457162
27251	LEARNING BROOKE ECE CENTER	41.752165298	-71.450131315
27252	TRINITY CHRISTIAN ACADEMY	41.831356055	-71.529693198
27253	BREEZY KNOLL CHILD CARE CENTER	41.910431572	-71.53249874
27254	BISHOP KEOUGH REGIONAL HIGH SCHOOL	41.864250471	-71.413267541
27255	ST TERESA SCHOOL	41.867561349	-71.356007772
27256	MONSIGNOR MATTHEW CLARKE CATHOLIC REGIONAL SCHOOL	41.442578547	-71.477748234
27257	IMMACULATE CONCEPTION ACADEMY	41.449307419	-71.465738984
27258	CHILD DEV CENTER AT UNIVERSITY OF RHODE ISLAND	41.482017187	-71.530386852
27259	SOUTH COUNTY MONTESSORI SCHOOL	41.542917752	-71.469171922
27260	THE PROUT SCHOOL	41.450979238	-71.469115287
27261	CALVARY'S KIDS PRESCHOOL	34.614498438	-82.486931517
27262	ST JOSEPH CATHOLIC SCHOOL	34.529057472	-82.63194474
27263	ANDREW JACKSON ACADEMY	33.186485088	-81.020380841
27264	EC MONTESSORI & GRADE SCHOOL	32.430295042	-80.640469423
27265	MAY RIVER MONTESSORI SCHOOL	32.231848034	-80.862759019
27266	YORUBA ROYAL ACADEMY	32.609685582	-80.802645718
27267	ST PETERS CATHOLIC SCHOOL	32.412725711	-80.653056249
27268	FAITH CHRISTIAN SCHOOL & DAYCARE	33.0215808	-80.126697221
27269	TINY TOTS TECH	33.03201319	-80.138615908
27270	LONDONDERRY CHRISTIAN MONTESSORI	33.016138989	-80.063988721
27271	MIRACLE ACADEMY PREPARATORY SCHOOL	33.407981501	-79.969595018
27272	NEW LIFE CHRISTIAN ACADEMY	32.997984775	-80.021120213
27273	FIRST ASSEMBLY CHRISTIAN SCHOOL	33.674256205	-80.787610508
27274	PALMETTO ACADEMY	32.793927875	-80.018316054
27275	ST PAULS ACADEMY	32.734707823	-80.222509951
27276	NEW ISRAEL CHRISTIAN SCHOOL	32.806343567	-79.953360616
27277	MONTESSORI OF MT PLEASANT	32.789279091	-79.876828952
27278	HERITAGE CHRISTIAN SCHOOL	35.086690715	-81.578353363
27279	WORD & SPIRIT CHRISTIAN ACADEMY	34.709802014	-81.210742234
27280	NEW HOPE CHRISTIAN SCHOOL - ISLANDTON	32.903167822	-80.909295657
27281	FIRST BAPTIST KINDERGARTEN	32.901268621	-80.663143285
27282	PINEWOOD PREPARATORY SCHOOL	33.025214073	-80.241416489
27283	NEW ALPHA CHRISTIAN SCHOOL	33.013812876	-80.189215572
27284	EAGLE MILITARY ACADEMY	32.956642187	-80.165500851
27285	FRANCIS HUGH WARDLAW ACADEMY	33.807293364	-81.852224461
27286	CAROLINA ACADEMY	33.879169	-79.784745
27287	THE BYRNES SCHOOLS	34.230032735	-79.729929097
27288	CENTER DAY SCHOOL	34.184840241	-79.760706486
27289	CHRISTIAN ASSEMBLY DAYCARE & KINDERGARTEN	34.16582223	-79.758305595
27290	ST PETER LUTHERAN SCHOOL	33.475162516	-79.103490372
27291	AMIKIDS GEORGETOWN	33.268673645	-79.359019956
27292	LOWCOUNTRY PREP SCHOOL	33.437065795	-79.137077065
27293	BLUE RIDGE CHRISTIAN ACADEMY	35.086957613	-82.322232438
27294	UPSTATE CHRISTIAN ACADEMY	34.860802735	-82.373601536
27295	PLEASANT VIEW CHRISTIAN ACADEMY	34.94960721	-82.317886856
27296	TRINITY CHRISTIAN ACADEMY	34.746954129	-82.434642568
27297	CAMBRIDGE ACADEMY	34.212712896	-82.204103265
27298	STEPPINGSTONES MINISTRIES	34.3988543	-82.251723808
27299	COMMUNITY CHRISTIAN ACADEMY	32.861667772	-81.092571454
27300	FIRST BAPTIST WEESCHOOL	33.622137543	-78.967756961
27301	CHABAD ACADEMY	33.710773304	-78.867147546
27302	THE LORDS CHILDREN	33.830349	-78.667866
27303	ABUNDANT LIFE ACADEMY	32.13920115	-81.01164923
27304	CAMDEN ADVENTIST SCHOOL	34.290429186	-80.612334154
27305	LAURENS ACADEMY	34.571951	-81.93813
27306	LAKE MURRAY MONTESSORI SCHOOL	34.015922683	-81.222621888
27307	NEWBERRY CHRISTIAN ACADEMY	34.219526312	-81.586438251
27308	FOOTHILLS CHRISTIAN SCHOOL	34.521732194	-82.998126629
27309	TRINITY BAPTIST PRESCHOOL	34.676863055	-82.957878941
27310	HOLLY HILL ACADEMY	33.337995816	-80.41229339
27311	VANARD MENDINGHALL JR ACADEMY	33.518187323	-80.854072906
27312	BOWMAN SOUTHERN METHODIST KINDERGARTEN	33.349151363	-80.685402602
27313	HOLY TRINITY EPISCOPAL DAY SCHOOL	34.682887096	-82.838545796
27314	ST JOSEPH SCHOOL	33.996370592	-80.988934988
27315	HOPE ACADEMY	34.156944753	-80.905981041
27316	NORTHMINSTER ECDC	34.067419222	-80.989774213
27317	ST JOHN NEUMANN CATHOLIC ELEMENTARY SCHOOL	34.089823486	-80.8905725
27318	HEATHWOOD HALL EPISCOPAL SCHOOL	33.948104397	-81.0191915
27319	ST JAMES METHODIST KINDERGARTEN	34.926843019	-81.967360632
27320	SUMTER ACADEMY	33.919857355	-80.347057348
27321	GRACE BAPTIST CHRISTIAN SCHOOL	33.925444489	-80.348139719
27322	KINGSTREE CHRISTIAN ACADEMY	33.688521111	-79.852770332
27323	THE KING'S ACADEMY	33.702112665	-79.865863327
27324	WILLIAMSBURG ACADEMY	33.680641735	-79.831954248
27325	ABERDEEN CHRISTIAN SCHOOL	45.444145429	-98.465907073
27326	ST JOSEPH ELEMENTARY	43.824218963	-99.323022147
27327	HOLY ROSARY CATHOLIC SCHOOL	44.892675903	-96.919148122
27328	TRINITY LUTHERAN SCHOOL	44.894557996	-97.08753863
27329	ABBOTT HOUSE	43.701753544	-98.030165089
27330	MITCHELL CHRISTIAN SCHOOL	43.707124004	-98.015975918
27331	CENTRAL BAPTIST PRESCHOOL & KINDERGARTEN	43.495840148	-96.760658508
27332	SALEM ST MARY'S ELEMENTARY SCHOOL	43.727305554	-97.389344151
27333	O'GORMAN HIGH SCHOOL	43.517021824	-96.763083293
27334	HOLY SPIRIT SCHOOL	43.505393359	-96.682128833
27335	O'GORMAN JUNIOR HIGH SCHOOL	43.517595506	-96.765015423
27336	ST MARY SCHOOL	43.52711183	-96.720735999
27337	CHILDREN'S CARE HOSPITAL-SCHOOL	43.528829506	-96.75574095
27338	RAPID CITY CATHOLIC SCHOOL SYSTEM	44.059686356	-103.225909702
27339	FAITH CHRISTIAN SCHOOL	36.137587414	-84.10608915
27340	CAMDEN UNITED CHRISTIAN ACADEMY	36.056182391	-88.104718097
27341	SAMPSON CHRISTIAN ACADEMY	35.687043	-85.29674
27342	LANDMARK CHRISTIAN DAY SCHOOL	35.139525185	-84.860747538
27343	JELLICO SDA SCHOOL	36.567614772	-84.142330514
27344	CARROLL ACADEMY	36.011982275	-88.413988545
27345	HERIAGE CHRISTIAN ACADEMY	36.428258037	-83.634312884
27346	ST PAUL THE APOSTLE SCHOOL	35.363771639	-86.216449573
27347	CROSSVILLE CHRISTIAN SCHOOL	35.955832364	-84.991264111
27348	CEDARCREEK SCHOOLHOUSE ACADEMY	36.120361	-86.767306
27349	VANDERBILT CHILDREN'S HOSPITAL	36.13916295	-86.80252492
27350	OTTER CREEK KINDERGARTEN & PRESCHOOL	36.066598382	-86.813205005
27351	GOODPASTURE CHRISTIAN SCHOOL	36.248735098	-86.73910647
27352	MADISON CAMPUS ELEMENTARY SCHOOL	36.25111904	-86.677635892
27353	NASHVILLE INTERNATIONAL ACADEMY	36.117515184	-86.920228157
27354	ST ANN SCHOOL	36.151562484	-86.84944507
27355	NASHVILLE ACADEMY	36.129705744	-86.785055599
27356	CHILDREN FIRST A MONTESSORI COMMUNITY	36.113350712	-86.799414128
27357	DAVID LIPSCOMB CAMPUS SCHOOL	36.106602828	-86.796245982
27358	EZELL-HARDING CHRISTIAN SCHOOL	36.064381344	-86.635409632
27359	HARDING ACADEMY	36.102451885	-86.867307936
27360	LIGHTHOUSE CHRISTIAN SCHOOL	36.252163835	-86.736275847
27361	METRO CHRISTIAN ACADEMY	36.251333598	-86.697132442
27362	OUR SAVIOR LUTHERAN ACADEMY	36.064103599	-86.773022265
27363	NASHVILLE CHRISTIAN ADVANCEMENT ACADEMY	36.254574253	-86.756750612
27364	ROSSVILLE CHRISTIAN ACADEMY	35.037769577	-89.541942033
27365	SCHOOL OF THE GOOD SHEPHERD	35.204067778	-86.094264445
27366	PATHWAYS TURNING POINT	35.963056329	-88.939296911
27367	KINGSWOOD SCHOOL	36.336614	-83.34599
27368	CUMBERLAND HEIGHTS SDA SCHOOL	35.40461749	-85.697272515
27369	LAKEWAY CHRISTIAN SCHOOL	36.202279477	-83.342554758
27370	SILVERDALE BAPTIST ACADEMY	35.061274303	-85.138956147
27371	SCENIC LAND SCHOOL	35.111747797	-85.323417526
27372	BRAINERD BAPTIST SCHOOL	35.0123	-85.2267
27373	ORANGE GROVE CENTER	35.042872387	-85.2625645
27374	LEXINGTON CHRISTIAN ACADEMY	35.653285075	-88.387582037
27375	MOUNTAIN YOUTH ACADEMY	36.504158229	-81.825391176
27376	SACRED HEART CATHEDRAL SCHOOL	35.92573835	-84.00108872
27377	MEAD MONTESSORI SCHOOL	35.88389576	-84.153543244
27378	WEST HILLS BAPTIST PRESCHOOL & KINDERGARTEN	35.928814728	-84.047455354
27379	GRACE CHRISTIAN ACADEMY	35.989151353	-84.075512695
27380	WEST END KINDERGARTEN	35.928662172	-84.054532388
27381	GREENWAY SCHOOL	35.886107666	-84.131083721
27382	KNOXVILLE CATHOLIC HIGH SCHOOL	35.930332083	-84.091975181
27383	FIRST APOSTOLIC ACADEMY	35.737222952	-89.580588411
27384	SACRED HEART ELEMENTARY SCHOOL	35.24660236	-87.335663065
27385	GENERAL ASSEMBLY ACADEMY	35.560419733	-87.503304283
27386	THE FARM SCHOOL	35.476944778	-87.331042822
27387	ADVENT HOME LEARNING CENTER	35.278815631	-84.722417744
27388	FAITH BAPTIST SCHOOL	35.197658133	-88.602478794
27389	TRINITY CHRISTIAN ACADEMY	35.689358913	-88.907845925
27390	HINES MEMORIAL ELEMENTARY SCHOOL	35.666754044	-88.811884485
27391	CALVARY BAPTIST ACADEMY	35.605414905	-87.041564034
27392	CORNERSTONE SCHOOL	35.74710676	-86.930885503
27393	ZION CHRISTIAN ACADEMY	35.599207103	-87.145021363
27394	CROSS CREEK CHRISTIAN SCHOOL	35.601001709	-84.453914201
27395	CLARKSVILLE ACADEMY	36.536263241	-87.363602152
27396	YOUTH VILLAGES	35.632584927	-87.905408442
27397	PERFORMANCE LEARNING ACADEMY	36.144036264	-85.493294601
27398	CHANCE GIRLS RESIDENTIAL CENTER	36.197279677	-85.624817386
27399	CALVARY BAPTIST SCHOOL	35.462877735	-85.045144707
27400	LAURELBROOK SCHOOL	35.48882543	-85.115487237
27401	CALVARY BAPTIST SCHOOL	35.879227261	-84.510680265
27402	MICHAEL DUNN CENTER	35.875657017	-84.439608526
27403	CHRISTIAN COMMUNITY SCHOOLS	36.461256123	-86.684513254
27404	BELLWOOD CHRISTIAN ACADEMY	35.826217	-86.387177
